cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status
5.731499435,2,Tier 1,Canada,300+,0,44.82056334,64.3691821,Cloud,Finance,5.283859459,Not Placed
8.148456795,0,Tier 3,USA,Top 100,1,66.86147025,47.16634996,Core CS,Manufacturing,7.980601033,Placed
6.514190869,0,Tier 3,Germany,Top 100,0,62.70623927,68.60943292,AI/ML,Other,2.133059868,Placed
5.907108735,1,Tier 3,Germany,300+,2,71.51765557,56.49798042,Cybersecurity,Manufacturing,4.730425051,Placed
5.874165245,3,Tier 3,UK,100-300,2,50.97018038,51.84010049,AI/ML,Tech,4.84264193,Placed
6.392987794,1,Tier 2,India,300+,0,76.24779884,73.07812409,Data Science,Tech,5.900642552,Not Placed
6.353387423,0,Tier 2,USA,300+,2,55.38541854,48.57173066,Data Science,Healthcare,4.364138106,Placed
7.312967462,4,Tier 3,Germany,Top 100,1,65.84145937,46.96214038,AI/ML,Healthcare,10.0,Placed
5.927900083,2,Tier 2,Germany,100-300,0,74.38595115,42.49672323,AI/ML,Tech,5.124388358,Not Placed
7.578430352,2,Tier 2,India,300+,1,50.82387693,100.0,AI/ML,Tech,5.437763589,Placed
7.228642629,2,Tier 3,USA,100-300,2,50.70895103,70.67841469,Data Science,Finance,5.113854232,Not Placed
7.68631906,0,Tier 3,India,Top 100,2,74.08276912,61.56219705,Cybersecurity,Healthcare,7.641989512,Placed
6.797059138,1,Tier 2,India,100-300,2,57.62706794,75.54509415,Cloud,Consulting,6.239187056,Not Placed
9.594474376,0,Tier 2,Canada,300+,0,75.26913198,56.62804565,Cybersecurity,Manufacturing,4.228505279,Placed
6.583495515,2,Tier 2,UK,300+,1,86.70005244,60.81805918,Core CS,Finance,4.664700671,Not Placed
6.612593318,2,Tier 1,Germany,100-300,1,57.95397856,48.87139122,AI/ML,Other,6.803740163,Not Placed
6.803150009,3,Tier 1,Canada,Top 100,3,54.90748409,95.66481053,Core CS,Finance,7.855176127,Placed
5.58768993,3,Tier 3,UK,300+,1,72.85324178,73.63526268,Cybersecurity,Other,6.097541302,Not Placed
7.981546579,4,Tier 2,Germany,300+,2,81.55336843,38.82094152,Core CS,Tech,6.849307845,Placed
7.027552809,0,Tier 2,Germany,300+,0,74.17568719,66.02064874,Cloud,Consulting,6.032980184,Not Placed
6.889807152,1,Tier 1,USA,100-300,3,46.98253559,77.44363914,Core CS,Manufacturing,3.79990488,Placed
6.722582739,1,Tier 1,UK,Top 100,0,60.50388251,64.47809863,Cloud,Finance,5.534141792,Not Placed
7.691398708,2,Tier 2,Germany,300+,0,96.92512838,58.73928829,AI/ML,Tech,6.929925418,Placed
7.298826947,2,Tier 3,UK,300+,1,80.96744473,56.46427012,AI/ML,Other,4.665888427,Not Placed
6.342064054,2,Tier 3,USA,300+,1,85.22532443,64.95833491,Cybersecurity,Other,4.808188294,Not Placed
8.416640509,0,Tier 1,Germany,Top 100,1,94.49450573,76.75722893,Cloud,Manufacturing,7.931510135,Placed
6.162273945,2,Tier 3,Germany,300+,3,59.75814049,49.15210918,AI/ML,Consulting,4.921385247,Not Placed
8.221450131,0,Tier 2,Canada,100-300,0,79.51918344,72.61526925,Cloud,Finance,6.864815717,Placed
7.954869228,2,Tier 3,UK,300+,2,68.6520166,60.64041153,Core CS,Manufacturing,6.594363118,Placed
7.070725509,2,Tier 2,UK,100-300,0,53.21885699,75.74301693,Cybersecurity,Consulting,6.509995447,Placed
6.168711065,1,Tier 1,India,300+,1,83.29231773,32.81878193,AI/ML,Healthcare,4.952868529,Not Placed
6.291223413,3,Tier 1,India,100-300,2,63.57134757,82.90772889,Cybersecurity,Healthcare,4.778686342,Not Placed
7.17329998,0,Tier 2,Germany,100-300,2,46.18340917,55.12743804,AI/ML,Consulting,6.651681425,Placed
7.275243137,0,Tier 3,Germany,100-300,0,75.73131264,95.81606984,AI/ML,Other,3.964990229,Placed
5.556909766,2,Tier 2,India,300+,2,67.52507924,58.31780661,Cloud,Consulting,1.717100688,Not Placed
6.147453842,1,Tier 3,Canada,300+,0,84.592617,66.16658715,Cybersecurity,Manufacturing,5.051858472,Not Placed
6.546042175,0,Tier 1,UK,Top 100,2,65.79269073,56.00278376,Data Science,Other,4.824453543,Placed
8.021572309,0,Tier 3,Germany,100-300,1,46.37062686,86.60349991,Cybersecurity,Healthcare,6.906225227,Placed
7.8523843,1,Tier 1,UK,100-300,2,53.11443716,65.26576234,AI/ML,Tech,8.444837188,Placed
7.575162649,0,Tier 2,USA,300+,0,86.53811779,52.22960364,Data Science,Consulting,6.423482657,Placed
8.725846571,0,Tier 3,Germany,300+,0,73.94806348,50.8459142,Data Science,Finance,4.982590088,Not Placed
6.917396192,2,Tier 3,UK,300+,1,54.58297406,48.77073571,Data Science,Healthcare,5.552958737,Placed
6.946178028,1,Tier 1,Canada,100-300,2,66.13086245,60.65598921,Cloud,Tech,5.350960623,Placed
7.036805109,0,Tier 2,USA,300+,2,70.92995553,73.71104467,Data Science,Manufacturing,4.328105691,Not Placed
8.650019935,0,Tier 3,USA,100-300,0,72.79132675,84.45216986,Data Science,Other,6.766589117,Placed
7.572394477,2,Tier 1,UK,100-300,3,81.13691083,75.52087521,Data Science,Manufacturing,5.112988281,Placed
6.063260085,3,Tier 2,India,100-300,2,71.38359489,90.77663146,Data Science,Consulting,5.760202749,Placed
5.577023801,1,Tier 3,Canada,100-300,2,79.87702694,46.83527961,Core CS,Healthcare,4.747193235,Placed
6.713607652,0,Tier 1,UK,Top 100,0,88.43762136,47.16289258,Cybersecurity,Tech,6.661353957,Placed
7.99025305,0,Tier 2,India,Top 100,0,71.32110375,54.59834494,Data Science,Healthcare,6.872961862,Placed
7.0120222,2,Tier 1,UK,300+,1,65.73768027,72.54213135,Core CS,Other,4.623684063,Placed
6.93419704,0,Tier 1,India,Top 100,1,95.27201601,53.83907243,AI/ML,Healthcare,4.314201422,Placed
6.608448446,1,Tier 2,Canada,Top 100,4,61.2841461,100.0,Cybersecurity,Healthcare,6.577335882,Placed
7.041328781,2,Tier 1,UK,300+,1,38.02942474,78.37768253,Data Science,Consulting,4.128244317,Not Placed
7.162588764,1,Tier 3,India,100-300,3,98.53746935,52.84947285,AI/ML,Finance,5.676627817,Placed
6.117128546,0,Tier 2,UK,Top 100,1,81.66543761,75.26470121,Cloud,Tech,3.604961874,Placed
7.255972153,1,Tier 1,India,300+,1,100.0,62.64698166,Data Science,Other,6.498954261,Placed
7.020168694,1,Tier 2,India,300+,4,58.61026622,45.89100201,Cybersecurity,Manufacturing,4.643874667,Placed
6.588879499,2,Tier 2,USA,300+,2,84.96283706,50.862088,Data Science,Consulting,4.484477572,Placed
7.404992791,1,Tier 2,Germany,300+,1,73.18956274,59.9569193,AI/ML,Manufacturing,6.58787385,Placed
7.350780591,3,Tier 2,USA,100-300,0,49.40988744,66.95899493,Cybersecurity,Healthcare,4.516545899,Not Placed
7.267550812,1,Tier 2,USA,100-300,3,74.81580405,71.08382069,Cybersecurity,Manufacturing,3.627225799,Placed
6.914375712,2,Tier 2,UK,300+,5,62.72312601,53.22317257,AI/ML,Finance,3.18647521,Not Placed
8.314833207,2,Tier 1,Canada,100-300,1,57.04858282,56.13249453,Cloud,Manufacturing,5.875480401,Not Placed
8.441144079,1,Tier 2,Germany,300+,4,72.52046802,64.69545891,Data Science,Other,5.659833132,Placed
5.581574025,1,Tier 3,India,300+,1,68.61624803,43.05335195,Cybersecurity,Consulting,2.735387712,Not Placed
6.12302374,1,Tier 1,UK,300+,3,60.41196896,65.37376838,Core CS,Healthcare,3.517699984,Not Placed
7.355410649,0,Tier 2,USA,100-300,0,73.87775721,71.83520181,Core CS,Consulting,4.602166661,Placed
5.667899763,1,Tier 2,India,300+,1,76.48294302,91.67824373,Core CS,Consulting,2.892764361,Placed
7.22644253,1,Tier 2,India,300+,2,76.3080056,58.85072112,Cybersecurity,Tech,5.924194234,Placed
7.315905192,1,Tier 2,Germany,100-300,1,95.04904668,62.13701625,Cybersecurity,Finance,3.322790612,Placed
7.321814462,1,Tier 3,Germany,300+,3,43.3388535,40.18188078,AI/ML,Finance,5.405904837,Not Placed
6.495322878,0,Tier 3,UK,100-300,1,88.30594585,48.61281285,Cybersecurity,Healthcare,5.457763386,Placed
6.476986929,0,Tier 2,USA,100-300,1,78.95574974,44.02078986,Cybersecurity,Finance,4.626757022,Placed
8.481632036,0,Tier 2,UK,Top 100,2,52.60340533,67.12198913,Cybersecurity,Other,8.738273812,Placed
8.667770337,0,Tier 3,Canada,100-300,0,84.47451332,89.20672681,Cybersecurity,Finance,4.336267193,Placed
6.691605407,1,Tier 3,India,100-300,0,93.90863886,76.65536064,Cloud,Other,5.826456415,Placed
7.490768133,1,Tier 3,USA,100-300,1,73.96101002,36.74913427,Core CS,Healthcare,3.265539463,Placed
7.545394727,1,Tier 1,Germany,100-300,2,53.40413887,56.80435168,Data Science,Finance,6.699067233,Placed
6.345257067,0,Tier 2,Canada,Top 100,1,73.04192761,52.72925833,Cloud,Manufacturing,3.110691174,Not Placed
6.639024938,0,Tier 2,Canada,300+,3,74.37380353,68.4262171,Cloud,Finance,4.936063518,Placed
7.340355891,2,Tier 3,India,300+,1,79.84665487,59.73136514,Data Science,Other,6.98398068,Not Placed
6.551391274,0,Tier 1,India,Top 100,2,62.69227424,81.72116223,Data Science,Finance,5.998894363,Not Placed
7.713042949,1,Tier 1,Canada,100-300,1,83.57174141,80.3086823,Data Science,Manufacturing,4.815725502,Placed
6.978875394,5,Tier 2,USA,100-300,2,76.28899684,65.61607533,Data Science,Finance,7.204148431,Not Placed
6.507143028,1,Tier 1,Canada,300+,3,64.87806897,63.54159364,AI/ML,Consulting,3.867479363,Placed
5.724195233,1,Tier 3,India,300+,0,77.43619614,56.53877001,Core CS,Finance,5.675561956,Not Placed
5.994794485,2,Tier 2,USA,100-300,3,90.92508422,98.91999892,Cloud,Healthcare,5.04702182,Placed
7.932733216,0,Tier 3,Germany,300+,5,61.66947861,93.31413257,Cybersecurity,Manufacturing,4.082503355,Placed
6.725960639,1,Tier 2,Canada,300+,1,59.94311953,47.66028422,Data Science,Tech,2.66709754,Placed
6.715220732,3,Tier 1,Canada,100-300,2,61.44666539,88.75409564,Cloud,Tech,4.295029313,Placed
7.000546255,1,Tier 2,Germany,300+,2,90.4568969,72.97999759,Data Science,Manufacturing,3.559311808,Not Placed
7.393961011,2,Tier 2,India,300+,2,65.33689209,86.39569586,Data Science,Other,6.700660112,Placed
7.423843342,1,Tier 1,India,100-300,1,73.92911626,74.08362946,Core CS,Tech,5.648390694,Placed
6.502372156,0,Tier 2,USA,Top 100,1,47.29556493,54.48929609,Cloud,Finance,7.280109511,Not Placed
6.427165251,1,Tier 3,UK,300+,3,75.32695908,65.84397518,Core CS,Finance,4.687847056,Placed
6.933025632,1,Tier 2,USA,Top 100,1,66.64514868,73.07085267,Data Science,Healthcare,5.595496531,Placed
7.498673841,1,Tier 1,UK,300+,2,41.53779837,39.75996418,AI/ML,Manufacturing,5.421458276,Not Placed
6.695970523,1,Tier 3,USA,300+,0,83.19691757,57.86853166,Data Science,Consulting,5.911179563,Placed
7.605741457,2,Tier 1,India,300+,0,61.5132286,64.48370668,Cloud,Consulting,5.65164449,Placed
6.383344958,2,Tier 2,UK,100-300,2,74.55761239,61.97142015,Data Science,Manufacturing,4.135153411,Placed
6.520288004,1,Tier 3,Germany,300+,0,75.56465186,72.81082668,Data Science,Healthcare,5.09248261,Placed
6.616224883,0,Tier 1,Canada,100-300,0,53.65267134,82.2829234,Cloud,Healthcare,3.570652888,Placed
6.905876055,2,Tier 2,Canada,300+,5,67.41302342,90.62838454,Core CS,Other,3.405398671,Placed
6.1624626,0,Tier 2,Canada,100-300,1,76.68343924,60.28571075,Cybersecurity,Consulting,4.861816785,Not Placed
6.92930137,1,Tier 2,Canada,300+,0,85.03290167,81.38295901,Cloud,Finance,5.729600337,Not Placed
6.511058278,0,Tier 2,India,300+,3,69.08508093,65.14813376,AI/ML,Finance,2.778584148,Placed
7.978466454,2,Tier 1,Canada,100-300,2,51.00300837,66.08579585,Core CS,Healthcare,7.444102077,Not Placed
6.829125406,1,Tier 2,USA,100-300,0,62.99475822,87.24916017,AI/ML,Tech,4.239889684,Placed
6.095289252,0,Tier 1,Canada,300+,0,30.0,59.57395396,Cybersecurity,Consulting,4.598151913,Not Placed
7.999768336,1,Tier 3,Germany,Top 100,0,79.56310648,52.09544775,Cloud,Other,3.331356251,Placed
7.558069576,2,Tier 2,India,100-300,1,59.00570861,40.65418975,Core CS,Consulting,3.28534912,Not Placed
8.18123228,1,Tier 3,India,300+,0,76.74504198,77.66553655,Cybersecurity,Tech,6.351367631,Placed
6.555912618,1,Tier 1,Germany,100-300,0,70.52491166,57.29589208,Data Science,Tech,3.650989988,Not Placed
6.9560848,2,Tier 1,UK,300+,1,95.71321874,48.06448895,AI/ML,Manufacturing,5.815379558,Not Placed
7.378905661,1,Tier 1,UK,100-300,0,65.66667262,82.27393305,AI/ML,Finance,7.772405712,Placed
6.84532724,0,Tier 3,UK,100-300,1,88.46160813,55.20610915,AI/ML,Healthcare,3.302493534,Placed
6.320716119,2,Tier 2,Germany,100-300,1,87.06820256,90.29263728,AI/ML,Finance,1.969038894,Placed
7.895750223,1,Tier 1,USA,300+,3,53.53816677,64.28308315,Cloud,Tech,5.59561416,Placed
7.149163452,0,Tier 1,UK,300+,2,73.54973578,59.76079171,Cybersecurity,Healthcare,6.11334094,Placed
6.699493067,1,Tier 1,Germany,Top 100,0,51.12760743,47.63806089,AI/ML,Healthcare,3.600058562,Placed
7.235775402,2,Tier 2,Canada,100-300,1,56.07282242,64.09523693,Cloud,Consulting,4.313280545,Not Placed
7.362827441,1,Tier 2,India,100-300,1,75.79045808,50.64054692,AI/ML,Other,4.530996827,Placed
7.256798051,1,Tier 1,USA,300+,2,30.03918989,74.75458403,Cybersecurity,Consulting,4.72349346,Not Placed
4.982177666,4,Tier 1,USA,Top 100,1,70.75728142,75.9468011,Data Science,Healthcare,5.145916398,Not Placed
6.908039255,2,Tier 1,USA,Top 100,0,45.71184178,37.71653308,Cybersecurity,Consulting,5.711262422,Not Placed
6.289784391,0,Tier 3,India,300+,1,60.33044473,60.58290618,Cybersecurity,Tech,3.291382355,Placed
6.434664717,3,Tier 3,Canada,300+,0,47.04868014,52.67049724,Cybersecurity,Manufacturing,1.81737585,Not Placed
7.429982964,0,Tier 2,Germany,Top 100,1,43.53215831,65.30593067,Core CS,Manufacturing,5.072923722,Placed
5.592032894,2,Tier 2,Germany,300+,3,87.138141,53.47795594,Core CS,Finance,6.619105624,Placed
7.21726307,0,Tier 3,UK,Top 100,2,33.14300151,81.76072898,Data Science,Consulting,3.028770195,Placed
7.410468336,0,Tier 1,Germany,300+,0,54.73159702,66.07985708,Cloud,Healthcare,3.424978223,Not Placed
7.808219669,1,Tier 3,UK,300+,2,82.60960276,69.8419355,AI/ML,Manufacturing,5.81738351,Placed
5.81408257,2,Tier 1,USA,100-300,0,72.45007685,59.52590493,AI/ML,Healthcare,5.442940123,Not Placed
7.679667625,2,Tier 2,UK,300+,0,97.28071844,74.44364168,Data Science,Tech,5.876893773,Not Placed
7.069979003,2,Tier 1,UK,Top 100,0,68.83982738,66.52507341,Cloud,Other,1.735711165,Not Placed
4.680388896,4,Tier 1,UK,100-300,0,85.91491038,52.57698234,Data Science,Other,1.247979788,Not Placed
5.472642033,2,Tier 2,India,300+,0,69.07752226,49.12504691,Cloud,Finance,2.698166211,Not Placed
6.854271533,1,Tier 2,UK,100-300,2,54.84460207,39.00585151,Cloud,Healthcare,5.579152667,Placed
7.434783503,0,Tier 1,Germany,300+,1,69.56030748,50.36947708,Data Science,Manufacturing,5.656449917,Placed
7.108343068,5,Tier 3,India,Top 100,2,59.79609044,47.17642122,Core CS,Manufacturing,5.132589527,Not Placed
7.677471956,0,Tier 3,USA,100-300,2,59.00337252,86.24718497,AI/ML,Finance,5.671230513,Placed
7.869104569,1,Tier 3,USA,300+,2,82.9026949,49.36685709,AI/ML,Finance,5.459009842,Placed
7.526514429,3,Tier 2,India,300+,0,71.09529035,63.75796737,Cloud,Consulting,6.608632543,Not Placed
6.314921185,0,Tier 3,UK,300+,1,97.14246601,51.41798081,Cloud,Consulting,3.792903732,Not Placed
7.15360339,0,Tier 3,UK,300+,1,78.27168298,30.0,Cybersecurity,Finance,3.902777123,Placed
6.93696928,0,Tier 2,USA,100-300,3,85.14581805,61.24924826,Data Science,Consulting,3.536511664,Placed
7.244120669,2,Tier 3,Germany,100-300,1,69.88547671,57.16292907,Core CS,Finance,7.336561193,Placed
7.335240588,1,Tier 1,Germany,100-300,1,70.45448265,73.97598561,Core CS,Manufacturing,4.009277255,Not Placed
8.099689014,0,Tier 3,UK,300+,0,44.44345397,42.31661456,Core CS,Manufacturing,6.942683719,Not Placed
6.952467855,0,Tier 1,USA,100-300,1,76.95797059,52.88703073,Core CS,Finance,6.83055088,Placed
7.378777519,0,Tier 2,Canada,100-300,4,83.08090222,66.89109218,Data Science,Consulting,3.76074803,Placed
8.387233564,0,Tier 1,UK,300+,2,68.94151459,79.72902511,Core CS,Consulting,4.255962802,Placed
6.422122076,1,Tier 2,India,Top 100,1,69.69861742,72.20868977,Data Science,Consulting,3.412047074,Placed
7.075696836,0,Tier 1,Canada,Top 100,1,100.0,40.17667858,Cloud,Manufacturing,6.048654409,Placed
6.884076337,1,Tier 1,Canada,Top 100,1,34.29720311,68.07293917,Cybersecurity,Healthcare,5.855362023,Placed
6.830666414,3,Tier 2,USA,100-300,2,64.98737035,72.56151485,AI/ML,Finance,1.0,Not Placed
6.968784384,1,Tier 3,Germany,300+,1,83.00078368,50.41169731,Data Science,Manufacturing,6.856420571,Not Placed
6.127680738,3,Tier 2,Germany,Top 100,1,61.31651453,82.06674008,Cybersecurity,Consulting,4.001554107,Placed
6.606434476,3,Tier 2,Canada,300+,0,75.98198739,58.95210044,AI/ML,Finance,4.140066781,Not Placed
7.266929684,1,Tier 1,UK,300+,1,72.67935534,71.43862818,Core CS,Consulting,6.802073104,Placed
7.002956537,0,Tier 2,USA,300+,1,67.10218678,62.22841806,Cybersecurity,Healthcare,6.445867616,Placed
7.270366023,2,Tier 3,Canada,300+,1,73.23398513,60.77329073,Data Science,Consulting,5.462611777,Placed
7.231819886,1,Tier 1,UK,Top 100,0,60.68059138,45.80196969,Cybersecurity,Other,3.19113577,Not Placed
6.699599968,0,Tier 3,UK,300+,3,100.0,64.50114576,Cybersecurity,Consulting,4.111743349,Placed
6.306492332,2,Tier 1,USA,100-300,2,68.63099435,73.74819756,Core CS,Other,6.905395433,Not Placed
8.304103972,0,Tier 1,India,100-300,2,73.73991385,87.34455137,Cybersecurity,Tech,5.149153221,Placed
7.692604155,2,Tier 3,USA,300+,2,72.54291952,69.32793966,Data Science,Other,7.545829954,Placed
7.14639556,2,Tier 1,Canada,100-300,1,64.96180792,72.74746984,Cloud,Consulting,6.591192343,Not Placed
6.509613383,0,Tier 1,USA,100-300,1,97.72408915,54.4744767,AI/ML,Finance,8.696734447,Placed
6.781964223,2,Tier 1,Canada,300+,3,72.07555147,50.21212821,Data Science,Consulting,5.416499413,Placed
6.376154659,0,Tier 1,Germany,100-300,2,97.69577574,59.37315545,Cloud,Healthcare,5.000699232,Placed
6.969340931,0,Tier 2,UK,100-300,1,71.2958224,52.47710903,Data Science,Other,3.540292464,Not Placed
7.498279946,1,Tier 1,UK,Top 100,3,70.55383749,62.01750127,Core CS,Other,6.700729725,Placed
7.144817247,4,Tier 2,Canada,300+,1,66.54331363,48.47864537,Core CS,Manufacturing,5.191132827,Not Placed
6.952379715,2,Tier 2,Germany,100-300,1,77.94487887,53.73037533,AI/ML,Other,7.670874499,Placed
6.907820614,2,Tier 1,USA,100-300,2,50.64056257,44.14817846,Cloud,Manufacturing,3.937159287,Not Placed
7.563468968,0,Tier 1,USA,300+,3,82.32336676,30.0,Core CS,Consulting,6.229895375,Not Placed
6.522422378,0,Tier 1,Germany,300+,1,74.06769025,71.35647033,Cybersecurity,Healthcare,3.140833468,Not Placed
6.792876021,0,Tier 2,UK,Top 100,2,65.60507969,42.49671266,Data Science,Manufacturing,4.599589515,Placed
7.257267632,1,Tier 3,USA,Top 100,3,74.38009555,68.62092776,AI/ML,Finance,4.102573782,Placed
7.868785693,1,Tier 1,USA,100-300,2,62.45544356,55.78492393,Cloud,Finance,6.11805247,Placed
6.984545357,3,Tier 1,UK,Top 100,3,81.80827865,57.94077165,Data Science,Tech,6.65897015,Not Placed
7.877237695,1,Tier 2,Canada,300+,3,68.54938615,60.1045397,Cloud,Manufacturing,1.757411716,Placed
7.027910358,0,Tier 2,USA,300+,1,71.10426029,76.06099107,Data Science,Healthcare,4.739071303,Placed
6.776829656,2,Tier 2,USA,300+,3,58.77640051,90.06115086,Data Science,Finance,2.386441728,Not Placed
6.828858827,0,Tier 2,Germany,Top 100,2,67.3697355,68.52348527,Cloud,Manufacturing,5.890298647,Placed
6.706236853,2,Tier 3,Canada,300+,1,55.61987955,72.20457258,Cybersecurity,Tech,7.52459451,Placed
8.870262196,2,Tier 1,Canada,100-300,2,76.35847321,60.19954805,Data Science,Other,7.126936966,Placed
4.0,2,Tier 2,USA,Top 100,1,65.12300708,67.94472248,AI/ML,Manufacturing,2.899265436,Not Placed
6.342223684,2,Tier 3,USA,300+,2,60.99047613,84.95802296,AI/ML,Consulting,4.527863284,Not Placed
7.649117244,3,Tier 2,Germany,300+,1,76.43151437,56.12926201,Cloud,Finance,4.310817466,Not Placed
8.099901135,2,Tier 3,USA,Top 100,2,62.66497702,73.53971161,AI/ML,Other,4.521200633,Placed
7.092477391,2,Tier 2,UK,300+,3,78.73211939,74.59951264,Cloud,Manufacturing,3.155893147,Not Placed
6.525837742,1,Tier 2,Germany,300+,1,74.71173376,49.58746661,Data Science,Other,5.770294719,Placed
7.365859425,2,Tier 3,UK,Top 100,1,87.20652113,77.98768319,AI/ML,Tech,3.951845388,Not Placed
6.05843031,1,Tier 3,Germany,300+,4,68.83674367,60.28471576,Core CS,Manufacturing,5.064508965,Not Placed
7.515751843,2,Tier 2,USA,300+,2,61.77621722,73.59685525,Core CS,Manufacturing,5.595908585,Placed
7.466190067,2,Tier 1,Canada,100-300,2,70.37753729,54.86882305,Cloud,Healthcare,4.527747656,Placed
4.891401809,2,Tier 1,Canada,Top 100,2,64.5586997,78.83724074,Cybersecurity,Tech,3.821624825,Not Placed
6.718462946,0,Tier 2,Germany,100-300,1,96.98201261,43.75671444,Core CS,Healthcare,5.44899148,Placed
6.232448611,1,Tier 2,India,300+,0,78.87372078,63.67781071,Data Science,Consulting,6.222446456,Not Placed
7.942735454,1,Tier 1,Germany,300+,1,61.78120574,89.76255423,Data Science,Healthcare,3.940288585,Not Placed
7.995743665,0,Tier 2,Germany,100-300,1,50.7304405,57.65890971,Cloud,Other,5.527461637,Placed
6.260427209,0,Tier 1,Canada,Top 100,1,73.15940139,67.29154081,Cybersecurity,Other,5.558886794,Placed
8.660208698,0,Tier 3,UK,100-300,2,51.33577595,56.46445388,Cloud,Finance,5.361358034,Placed
6.487134987,3,Tier 1,USA,Top 100,1,75.51854541,49.64151422,Cybersecurity,Tech,5.251653729,Placed
6.992124153,1,Tier 3,Canada,300+,2,68.01441102,44.65721224,Cloud,Manufacturing,4.994638576,Placed
8.736754174,0,Tier 3,Germany,100-300,1,65.7091984,55.72530559,Core CS,Tech,5.714536704,Placed
7.671479291,0,Tier 2,UK,100-300,1,72.11589653,80.42173432,AI/ML,Other,5.068711007,Placed
6.326840389,0,Tier 1,Germany,300+,1,75.59801494,68.83241705,Core CS,Healthcare,4.392938172,Placed
7.465425417,3,Tier 2,UK,100-300,3,62.68762516,69.45307541,Cybersecurity,Other,5.264176757,Placed
